"segment_id","camera_id","segment_filename","storage_bucket","storage_path","storage_url","segment_duration","segment_size_bytes","segment_index","program_date_time","capture_timestamp","capture_session_id","camera_latitude","camera_longitude","camera_roadway","camera_region","camera_county","created_at","incident_id","avocado_version","labels","rn"
"16771","4261","03354e8dd02b_seg489.ts","avocado-fl511-video-fl511-video-segments","camera_4261/20250911/03354e8dd02b_seg489.ts","gs://avocado-fl511-video-fl511-video-segments/camera_4261/20250911/03354e8dd02b_seg489.ts","10.00","655180","0","","2025-09-11T08:06:45.684596Z","","","","SR-836","Southeast","Miami-Dade","2025-09-11T15:06:51.624126Z","275084","coffee_battery_2025-09-11T08:06:51.579645","[]","1"
"17000","4261","03354e8dd02b_seg1368.ts","avocado-fl511-video-fl511-video-segments","camera_4261/20250911/03354e8dd02b_seg1368.ts","gs://avocado-fl511-video-fl511-video-segments/camera_4261/20250911/03354e8dd02b_seg1368.ts","10.00","654052","0","","2025-09-11T10:32:56.872197Z","","","","SR-836","Southeast","Miami-Dade","2025-09-11T17:33:01.512198Z","275212","coffee_battery_2025-09-11T10:33:01.472878","[]","1"
"6369","436","940095f2258c_seg1.ts","avocado-fl511-video-fl511-video-segments","camera_436/20250905/940095f2258c_seg1.ts","gs://avocado-fl511-video-fl511-video-segments/camera_436/20250905/940095f2258c_seg1.ts","10.00","1236664","0","","2025-09-05T17:09:11.518979Z","","","","I-95","Southeast","Miami-Dade","2025-09-06T00:09:15.989224Z","269541","coffee_battery_2025-09-05T17:09:15.939518","[]","1"
"7128","436","20c740333ac7_seg35.ts","avocado-fl511-video-fl511-video-segments","camera_436/20250906/20c740333ac7_seg35.ts","gs://avocado-fl511-video-fl511-video-segments/camera_436/20250906/20c740333ac7_seg35.ts","10.00","1139844","0","","2025-09-06T11:07:08.370771Z","","","","I-95","Southeast","Miami-Dade","2025-09-06T18:07:14.086861Z","269923","coffee_battery_2025-09-06T11:07:14.025174","[]","1"
"9454","436","788a624adc4a_seg26.ts","avocado-fl511-video-fl511-video-segments","camera_436/20250907/788a624adc4a_seg26.ts","gs://avocado-fl511-video-fl511-video-segments/camera_436/20250907/788a624adc4a_seg26.ts","11.67","1312052","0","","2025-09-07T19:58:20.216744Z","","","","I-95","Southeast","Miami-Dade","2025-09-08T02:58:26.499211Z","270752","coffee_battery_2025-09-07T19:58:26.409551","[]","1"
"16385","436","1ccf9b09417d_seg2274.ts","avocado-fl511-video-fl511-video-segments","camera_436/20250911/1ccf9b09417d_seg2274.ts","gs://avocado-fl511-video-fl511-video-segments/camera_436/20250911/1ccf9b09417d_seg2274.ts","11.67","1380108","0","","2025-09-11T03:01:34.804201Z","","","","I-95","Southeast","Miami-Dade","2025-09-11T10:01:48.406698Z","274549","coffee_battery_2025-09-11T03:01:48.315074","[]","1"
"17694","436","aa3238e8fb99_seg38.ts","avocado-fl511-video-fl511-video-segments","camera_436/20250913/aa3238e8fb99_seg38.ts","gs://avocado-fl511-video-fl511-video-segments/camera_436/20250913/aa3238e8fb99_seg38.ts","10.00","1153004","0","","2025-09-13T18:45:27.786214Z","","","","I-95","Southeast","Miami-Dade","2025-09-14T01:45:34.385423Z","278034","coffee_battery_2025-09-13T18:45:34.341685","[]","1"
"18084","436","2ccda32ff89b_seg231.ts","avocado-fl511-video-fl511-video-segments","camera_436/20251001/2ccda32ff89b_seg231.ts","gs://avocado-fl511-video-fl511-video-segments/camera_436/20251001/2ccda32ff89b_seg231.ts","11.35","1164848","0","","2025-10-01T22:43:30.530199Z","","","","I-95","Southeast","Miami-Dade","2025-10-02T02:43:34.141369Z","305681","coffee_battery_2025-10-01T22:43:34.108842","[]","1"
"18138","436","2ccda32ff89b_seg372.ts","avocado-fl511-video-fl511-video-segments","camera_436/20251001/2ccda32ff89b_seg372.ts","gs://avocado-fl511-video-fl511-video-segments/camera_436/20251001/2ccda32ff89b_seg372.ts","11.53","1175376","0","","2025-10-01T23:10:01.948324Z","","","","I-95","Southeast","Miami-Dade","2025-10-02T03:10:05.844264Z","305704","coffee_battery_2025-10-01T23:10:05.799302","[]","1"
"5219","437","7fe2b2be5c82_seg459.ts","avocado-fl511-video-fl511-video-segments","camera_437/20250905/7fe2b2be5c82_seg459.ts","gs://avocado-fl511-video-fl511-video-segments/camera_437/20250905/7fe2b2be5c82_seg459.ts","10.00","538244","0","","2025-09-05T07:56:21.91049Z","","","","I-95","Southeast","Miami-Dade","2025-09-05T14:56:27.209325Z","268889","coffee_battery_2025-09-05T07:56:27.151775","[]","1"
"7386","437","0323d3545ec4_seg2505.ts","avocado-fl511-video-fl511-video-segments","camera_437/20250906/0323d3545ec4_seg2505.ts","gs://avocado-fl511-video-fl511-video-segments/camera_437/20250906/0323d3545ec4_seg2505.ts","10.00","532416","0","","2025-09-06T13:39:40.746322Z","","","","I-95","Southeast","Miami-Dade","2025-09-06T20:39:46.263493Z","270006","coffee_battery_2025-09-06T13:39:46.208487","[]","1"
"9805","437","3ae066724f98_seg7725.ts","avocado-fl511-video-fl511-video-segments","camera_437/20250908/3ae066724f98_seg7725.ts","gs://avocado-fl511-video-fl511-video-segments/camera_437/20250908/3ae066724f98_seg7725.ts","10.00","532040","0","","2025-09-08T04:15:26.073295Z","","","","I-95","Southeast","Miami-Dade","2025-09-08T11:15:31.160489Z","270874","coffee_battery_2025-09-08T04:15:31.105367","[]","1"
"6366","440","a27b54ba4f4c_seg3734.ts","avocado-fl511-video-fl511-video-segments","camera_440/20250905/a27b54ba4f4c_seg3734.ts","gs://avocado-fl511-video-fl511-video-segments/camera_440/20250905/a27b54ba4f4c_seg3734.ts","10.00","650480","0","","2025-09-05T17:04:40.394113Z","","","","I-95","Southeast","Miami-Dade","2025-09-06T00:04:46.113226Z","269536","coffee_battery_2025-09-05T17:04:46.068246","[]","1"
"8195","440","f4cda08b31bd_seg8074.ts","avocado-fl511-video-fl511-video-segments","camera_440/20250907/f4cda08b31bd_seg8074.ts","gs://avocado-fl511-video-fl511-video-segments/camera_440/20250907/f4cda08b31bd_seg8074.ts","10.00","656872","0","","2025-09-07T05:11:15.405388Z","","","","I-95","Southeast","Miami-Dade","2025-09-07T12:11:20.84269Z","270261","coffee_battery_2025-09-07T05:11:20.739437","[]","1"
"17678","440","eb3d23855311_seg4127.ts","avocado-fl511-video-fl511-video-segments","camera_440/20250913/eb3d23855311_seg4127.ts","gs://avocado-fl511-video-fl511-video-segments/camera_440/20250913/eb3d23855311_seg4127.ts","10.00","657624","0","","2025-09-13T18:08:02.749547Z","","","","I-95","Southeast","Miami-Dade","2025-09-14T01:08:09.384961Z","278008","coffee_battery_2025-09-13T18:08:09.310694","[]","1"
"18194","440","83430dda3842_seg5055.ts","avocado-fl511-video-fl511-video-segments","camera_440/20251001/83430dda3842_seg5055.ts","gs://avocado-fl511-video-fl511-video-segments/camera_440/20251001/83430dda3842_seg5055.ts","10.00","653300","0","","2025-10-01T23:42:14.119141Z","","","","I-95","Southeast","Miami-Dade","2025-10-02T03:42:18.875852Z","305734","coffee_battery_2025-10-01T23:42:18.835450","[]","1"
"4356","442","022c65ebbb6d_seg99.ts","avocado-fl511-video-fl511-video-segments","camera_442/20250904/022c65ebbb6d_seg99.ts","gs://avocado-fl511-video-fl511-video-segments/camera_442/20250904/022c65ebbb6d_seg99.ts","10.00","1133076","0","","2025-09-04T20:56:30.597326Z","","","","I-95","Southeast","Miami-Dade","2025-09-05T03:56:35.696618Z","268531","coffee_battery_2025-09-04T20:56:35.625442","[]","1"
"11731","442","d8648acac082_seg27.ts","avocado-fl511-video-fl511-video-segments","camera_442/20250909/d8648acac082_seg27.ts","gs://avocado-fl511-video-fl511-video-segments/camera_442/20250909/d8648acac082_seg27.ts","10.00","1166164","0","","2025-09-09T03:35:15.575721Z","","","","I-95","Southeast","Miami-Dade","2025-09-09T10:35:22.895725Z","271678","coffee_battery_2025-09-09T03:35:22.819967","[]","1"
"13714","442","6684b48ffe4e_seg34.ts","avocado-fl511-video-fl511-video-segments","camera_442/20250909/6684b48ffe4e_seg34.ts","gs://avocado-fl511-video-fl511-video-segments/camera_442/20250909/6684b48ffe4e_seg34.ts","10.00","1080248","0","","2025-09-09T15:33:54.069793Z","","","","I-95","Southeast","Miami-Dade","2025-09-09T22:34:00.022178Z","272557","coffee_battery_2025-09-09T15:33:59.970907","[]","1"
"14799","442","fea3ca1db3b7_seg38.ts","avocado-fl511-video-fl511-video-segments","camera_442/20250910/fea3ca1db3b7_seg38.ts","gs://avocado-fl511-video-fl511-video-segments/camera_442/20250910/fea3ca1db3b7_seg38.ts","10.00","1094348","0","","2025-09-10T05:18:49.436172Z","","","","I-95","Southeast","Miami-Dade","2025-09-10T12:18:56.863288Z","273309","coffee_battery_2025-09-10T05:18:56.815599","[]","1"
"3436","443","4dbed31a0c1d_seg2439.ts","avocado-fl511-video-fl511-video-segments","camera_443/20250904/4dbed31a0c1d_seg2439.ts","gs://avocado-fl511-video-fl511-video-segments/camera_443/20250904/4dbed31a0c1d_seg2439.ts","10.00","654992","0","","2025-09-04T13:29:31.220994Z","","","","I-95","Southeast","Miami-Dade","2025-09-04T20:29:37.226152Z","268115","coffee_battery_2025-09-04T13:29:37.185668","[]","1"
"5206","443","082b1d2fc363_seg60.ts","avocado-fl511-video-fl511-video-segments","camera_443/20250905/082b1d2fc363_seg60.ts","gs://avocado-fl511-video-fl511-video-segments/camera_443/20250905/082b1d2fc363_seg60.ts","10.00","652736","0","","2025-09-05T07:45:51.059693Z","","","","I-95","Southeast","Miami-Dade","2025-09-05T14:45:56.908412Z","268882","coffee_battery_2025-09-05T07:45:56.843569","[]","1"
"8416","443","8ebcf5931ad0_seg1226.ts","avocado-fl511-video-fl511-video-segments","camera_443/20250907/8ebcf5931ad0_seg1226.ts","gs://avocado-fl511-video-fl511-video-segments/camera_443/20250907/8ebcf5931ad0_seg1226.ts","10.00","653676","0","","2025-09-07T10:05:57.406579Z","","","","I-95","Southeast","Miami-Dade","2025-09-07T17:06:02.863741Z","270377","coffee_battery_2025-09-07T10:06:02.801830","[]","1"
"9043","443","8ebcf5931ad0_seg3527.ts","avocado-fl511-video-fl511-video-segments","camera_443/20250907/8ebcf5931ad0_seg3527.ts","gs://avocado-fl511-video-fl511-video-segments/camera_443/20250907/8ebcf5931ad0_seg3527.ts","10.00","658188","0","","2025-09-07T16:31:17.37665Z","","","","I-95","Southeast","Miami-Dade","2025-09-07T23:31:21.837526Z","270617","coffee_battery_2025-09-07T16:31:21.799631","[]","1"
"12656","443","8391c5d1e4ad_seg761.ts","avocado-fl511-video-fl511-video-segments","camera_443/20250909/8391c5d1e4ad_seg761.ts","gs://avocado-fl511-video-fl511-video-segments/camera_443/20250909/8391c5d1e4ad_seg761.ts","10.00","652736","0","","2025-09-09T08:47:00.129228Z","","","","I-95","Southeast","Miami-Dade","2025-09-09T15:47:05.513894Z","271989","coffee_battery_2025-09-09T08:47:05.452681","[]","1"
"13538","443","8391c5d1e4ad_seg2746.ts","avocado-fl511-video-fl511-video-segments","camera_443/20250909/8391c5d1e4ad_seg2746.ts","gs://avocado-fl511-video-fl511-video-segments/camera_443/20250909/8391c5d1e4ad_seg2746.ts","10.00","658564","0","","2025-09-09T14:18:08.680325Z","","","","I-95","Southeast","Miami-Dade","2025-09-09T21:18:12.934124Z","272451","coffee_battery_2025-09-09T14:18:12.876941","[]","1"
"14887","443","8391c5d1e4ad_seg8402.ts","avocado-fl511-video-fl511-video-segments","camera_443/20250910/8391c5d1e4ad_seg8402.ts","gs://avocado-fl511-video-fl511-video-segments/camera_443/20250910/8391c5d1e4ad_seg8402.ts","10.00","655932","0","","2025-09-10T06:01:18.414531Z","","","","I-95","Southeast","Miami-Dade","2025-09-10T13:01:23.815844Z","273358","coffee_battery_2025-09-10T06:01:23.775956","[]","1"
"17529","443","dc181f0a4afc_seg3509.ts","avocado-fl511-video-fl511-video-segments","camera_443/20250913/dc181f0a4afc_seg3509.ts","gs://avocado-fl511-video-fl511-video-segments/camera_443/20250913/dc181f0a4afc_seg3509.ts","10.00","654616","0","","2025-09-13T16:25:56.152371Z","","","","I-95","Southeast","Miami-Dade","2025-09-13T23:26:01.246876Z","277930","coffee_battery_2025-09-13T16:26:01.159265","[]","1"
"6578","444","f709b309acc2_seg5358.ts","avocado-fl511-video-fl511-video-segments","camera_444/20250905/f709b309acc2_seg5358.ts","gs://avocado-fl511-video-fl511-video-segments/camera_444/20250905/f709b309acc2_seg5358.ts","10.00","651984","0","","2025-09-05T21:37:25.543166Z","","","","I-95","Southeast","Miami-Dade","2025-09-06T04:37:35.39137Z","269671","coffee_battery_2025-09-05T21:37:35.287132","[]","1"
"12357","444","c4a2505660f9_seg8412.ts","avocado-fl511-video-fl511-video-segments","camera_444/20250909/c4a2505660f9_seg8412.ts","gs://avocado-fl511-video-fl511-video-segments/camera_444/20250909/c4a2505660f9_seg8412.ts","10.00","652548","0","","2025-09-09T06:08:03.59319Z","","","","I-95","Southeast","Miami-Dade","2025-09-09T13:08:08.704702Z","271874","coffee_battery_2025-09-09T06:08:08.640348","[]","1"
"17061","444","4f1610a32d58_seg1672.ts","avocado-fl511-video-fl511-video-segments","camera_444/20250911/4f1610a32d58_seg1672.ts","gs://avocado-fl511-video-fl511-video-segments/camera_444/20250911/4f1610a32d58_seg1672.ts","10.00","653300","0","","2025-09-11T11:17:57.171838Z","","","","I-95","Southeast","Miami-Dade","2025-09-11T18:18:00.951888Z","275243","coffee_battery_2025-09-11T11:18:00.932414","[]","1"
"5946","445","6d05e9aa6e8b_seg2351.ts","avocado-fl511-video-fl511-video-segments","camera_445/20250905/6d05e9aa6e8b_seg2351.ts","gs://avocado-fl511-video-fl511-video-segments/camera_445/20250905/6d05e9aa6e8b_seg2351.ts","10.00","656684","0","","2025-09-05T14:00:56.020305Z","","","","I-95","Southeast","Miami-Dade","2025-09-05T21:01:04.406946Z","269333","coffee_battery_2025-09-05T14:01:04.340279","[]","1"
"10219","445","18579080fa4e_seg369.ts","avocado-fl511-video-fl511-video-segments","camera_445/20250908/18579080fa4e_seg369.ts","gs://avocado-fl511-video-fl511-video-segments/camera_445/20250908/18579080fa4e_seg369.ts","11.76","775124","0","","2025-09-08T07:41:32.321725Z","","","","I-95","Southeast","Miami-Dade","2025-09-08T14:41:38.122838Z","271052","coffee_battery_2025-09-08T07:41:38.013435","[]","1"
"12389","445","18579080fa4e_seg8499.ts","avocado-fl511-video-fl511-video-segments","camera_445/20250909/18579080fa4e_seg8499.ts","gs://avocado-fl511-video-fl511-video-segments/camera_445/20250909/18579080fa4e_seg8499.ts","10.00","656684","0","","2025-09-09T06:22:58.201866Z","","","","I-95","Southeast","Miami-Dade","2025-09-09T13:23:03.941955Z","271887","coffee_battery_2025-09-09T06:23:03.897515","[]","1"
"6707","446","681a5aaa3420_seg6608.ts","avocado-fl511-video-fl511-video-segments","camera_446/20250906/681a5aaa3420_seg6608.ts","gs://avocado-fl511-video-fl511-video-segments/camera_446/20250906/681a5aaa3420_seg6608.ts","11.10","667400","0","","2025-09-06T03:06:00.435919Z","","","","I-95","Southeast","Miami-Dade","2025-09-06T10:06:06.451119Z","269709","coffee_battery_2025-09-06T03:06:06.401137","[]","1"
"7663","446","721c0ebfd9ab_seg3141.ts","avocado-fl511-video-fl511-video-segments","camera_446/20250906/721c0ebfd9ab_seg3141.ts","gs://avocado-fl511-video-fl511-video-segments/camera_446/20250906/721c0ebfd9ab_seg3141.ts","12.00","965192","0","","2025-09-06T16:20:21.114107Z","","","","I-95","Southeast","Miami-Dade","2025-09-06T23:20:27.26399Z","270085","coffee_battery_2025-09-06T16:20:27.183308","[]","1"
"10256","446","9ec166648ed5_seg385.ts","avocado-fl511-video-fl511-video-segments","camera_446/20250908/9ec166648ed5_seg385.ts","gs://avocado-fl511-video-fl511-video-segments/camera_446/20250908/9ec166648ed5_seg385.ts","10.00","861604","0","","2025-09-08T07:53:50.463872Z","","","","I-95","Southeast","Miami-Dade","2025-09-08T14:53:55.976637Z","271063","coffee_battery_2025-09-08T07:53:55.884423","[]","1"
"14751","446","1766d8ceafc0_seg7112.ts","avocado-fl511-video-fl511-video-segments","camera_446/20250910/1766d8ceafc0_seg7112.ts","gs://avocado-fl511-video-fl511-video-segments/camera_446/20250910/1766d8ceafc0_seg7112.ts","10.00","1686360","0","","2025-09-10T05:06:26.495139Z","","","","I-95","Southeast","Miami-Dade","2025-09-10T12:06:34.86177Z","273294","coffee_battery_2025-09-10T05:06:34.812115","[]","1"
"17318","446","4d3973319503_seg2943.ts","avocado-fl511-video-fl511-video-segments","camera_446/20250912/4d3973319503_seg2943.ts","gs://avocado-fl511-video-fl511-video-segments/camera_446/20250912/4d3973319503_seg2943.ts","10.40","959928","0","","2025-09-12T15:58:21.767869Z","","","","I-95","Southeast","Miami-Dade","2025-09-12T22:58:27.089882Z","277015","coffee_battery_2025-09-12T15:58:27.015911","[]","1"
"3629","450","5720c2b04884_seg2788.ts","avocado-fl511-video-fl511-video-segments","camera_450/20250904/5720c2b04884_seg2788.ts","gs://avocado-fl511-video-fl511-video-segments/camera_450/20250904/5720c2b04884_seg2788.ts","10.00","454960","0","","2025-09-04T14:25:25.863496Z","","","","I-95","Southeast","Miami-Dade","2025-09-04T21:25:30.257398Z","268184","coffee_battery_2025-09-04T14:25:30.211824","[]","1"
"5692","450","41a697680393_seg1798.ts","avocado-fl511-video-fl511-video-segments","camera_450/20250905/41a697680393_seg1798.ts","gs://avocado-fl511-video-fl511-video-segments/camera_450/20250905/41a697680393_seg1798.ts","10.00","463232","0","","2025-09-05T11:39:45.973246Z","","","","I-95","Southeast","Miami-Dade","2025-09-05T18:39:50.134555Z","269137","coffee_battery_2025-09-05T11:39:50.099619","[]","1"
"6339","450","41a697680393_seg3551.ts","avocado-fl511-video-fl511-video-segments","camera_450/20250905/41a697680393_seg3551.ts","gs://avocado-fl511-video-fl511-video-segments/camera_450/20250905/41a697680393_seg3551.ts","10.00","451200","0","","2025-09-05T16:31:56.94687Z","","","","I-95","Southeast","Miami-Dade","2025-09-05T23:32:04.232694Z","269515","coffee_battery_2025-09-05T16:32:04.171012","[]","1"
"10449","450","313e5946810e_seg1377.ts","avocado-fl511-video-fl511-video-segments","camera_450/20250908/313e5946810e_seg1377.ts","gs://avocado-fl511-video-fl511-video-segments/camera_450/20250908/313e5946810e_seg1377.ts","10.00","450448","0","","2025-09-08T10:28:23.611538Z","","","","I-95","Southeast","Miami-Dade","2025-09-08T17:28:28.471149Z","271142","coffee_battery_2025-09-08T10:28:28.374027","[]","1"
"10774","450","313e5946810e_seg2129.ts","avocado-fl511-video-fl511-video-segments","camera_450/20250908/313e5946810e_seg2129.ts","gs://avocado-fl511-video-fl511-video-segments/camera_450/20250908/313e5946810e_seg2129.ts","10.00","489176","0","","2025-09-08T12:34:02.929307Z","","","","I-95","Southeast","Miami-Dade","2025-09-08T19:34:08.655415Z","271263","coffee_battery_2025-09-08T12:34:08.618665","[]","1"
"16866","450","910743921a3f_seg826.ts","avocado-fl511-video-fl511-video-segments","camera_450/20250911/910743921a3f_seg826.ts","gs://avocado-fl511-video-fl511-video-segments/camera_450/20250911/910743921a3f_seg826.ts","10.00","467744","0","","2025-09-11T08:56:23.265928Z","","","","I-95","Southeast","Miami-Dade","2025-09-11T15:56:28.960576Z","275129","coffee_battery_2025-09-11T08:56:28.864342","[]","1"
"3455","451","1767d1c13389_seg2481.ts","avocado-fl511-video-fl511-video-segments","camera_451/20250904/1767d1c13389_seg2481.ts","gs://avocado-fl511-video-fl511-video-segments/camera_451/20250904/1767d1c13389_seg2481.ts","10.00","371864","0","","2025-09-04T13:35:31.000128Z","","","","I-95","Southeast","Miami-Dade","2025-09-04T20:35:35.553442Z","268120","coffee_battery_2025-09-04T13:35:35.512004","[]","1"
"14385","451","de4904b51ec1_seg7536.ts","avocado-fl511-video-fl511-video-segments","camera_451/20250910/de4904b51ec1_seg7536.ts","gs://avocado-fl511-video-fl511-video-segments/camera_451/20250910/de4904b51ec1_seg7536.ts","10.00","369796","0","","2025-09-10T03:41:13.247518Z","","","","I-95","Southeast","Miami-Dade","2025-09-10T10:41:17.455478Z","273072","coffee_battery_2025-09-10T03:41:17.354066","[]","1"
"18303","451","54cb24431928_seg3816.ts","avocado-fl511-video-fl511-video-segments","camera_451/20251004/54cb24431928_seg3816.ts","gs://avocado-fl511-video-fl511-video-segments/camera_451/20251004/54cb24431928_seg3816.ts","10.00","372052","0","","2025-10-04T17:16:55.714793Z","","","","I-95","Southeast","Miami-Dade","2025-10-05T00:17:00.222191Z","310214","coffee_battery_2025-10-04T17:17:00.171065","[]","1"
"3845","473","20479fc6926d_seg2973.ts","avocado-fl511-video-fl511-video-segments","camera_473/20250904/20479fc6926d_seg2973.ts","gs://avocado-fl511-video-fl511-video-segments/camera_473/20250904/20479fc6926d_seg2973.ts","10.01","370548","0","","2025-09-04T15:37:26.280554Z","","","","I-95","Southeast","Miami-Dade","2025-09-04T22:37:30.237777Z","268257","coffee_battery_2025-09-04T15:37:30.214191","[]","1"
"7405","473","d71b9212c040_seg2396.ts","avocado-fl511-video-fl511-video-segments","camera_473/20250906/d71b9212c040_seg2396.ts","gs://avocado-fl511-video-fl511-video-segments/camera_473/20250906/d71b9212c040_seg2396.ts","11.66","435784","0","","2025-09-06T13:54:40.905951Z","","","","I-95","Southeast","Miami-Dade","2025-09-06T20:54:45.544631Z","270012","coffee_battery_2025-09-06T13:54:45.503889","[]","1"
"12208","473","4509e58e0387_seg7614.ts","avocado-fl511-video-fl511-video-segments","camera_473/20250909/4509e58e0387_seg7614.ts","gs://avocado-fl511-video-fl511-video-segments/camera_473/20250909/4509e58e0387_seg7614.ts","11.66","422060","0","","2025-09-09T05:20:05.297679Z","","","","I-95","Southeast","Miami-Dade","2025-09-09T12:20:11.266431Z","271831","coffee_battery_2025-09-09T05:20:11.210120","[]","1"
"12481","473","80ed38817576_seg229.ts","avocado-fl511-video-fl511-video-segments","camera_473/20250909/80ed38817576_seg229.ts","gs://avocado-fl511-video-fl511-video-segments/camera_473/20250909/80ed38817576_seg229.ts","11.66","429204","0","","2025-09-09T07:20:24.108033Z","","","","I-95","Southeast","Miami-Dade","2025-09-09T14:20:28.683213Z","271921","coffee_battery_2025-09-09T07:20:28.627129","[]","1"
"17420","473","c433898e8bae_seg4855.ts","avocado-fl511-video-fl511-video-segments","camera_473/20250912/c433898e8bae_seg4855.ts","gs://avocado-fl511-video-fl511-video-segments/camera_473/20250912/c433898e8bae_seg4855.ts","11.67","437100","0","","2025-09-12T20:35:09.019925Z","","","","I-95","Southeast","Miami-Dade","2025-09-13T03:35:18.487824Z","277173","coffee_battery_2025-09-12T20:35:18.450906","[]","1"
"17685","473","bb576c4d451e_seg4173.ts","avocado-fl511-video-fl511-video-segments","camera_473/20250913/bb576c4d451e_seg4173.ts","gs://avocado-fl511-video-fl511-video-segments/camera_473/20250913/bb576c4d451e_seg4173.ts","10.00","368104","0","","2025-09-13T18:28:57.963227Z","","","","I-95","Southeast","Miami-Dade","2025-09-14T01:29:02.769814Z","278019","coffee_battery_2025-09-13T18:29:02.684606","[]","1"
"6207","476","2ca021195771_seg2592.ts","avocado-fl511-video-fl511-video-segments","camera_476/20250905/2ca021195771_seg2592.ts","gs://avocado-fl511-video-fl511-video-segments/camera_476/20250905/2ca021195771_seg2592.ts","10.00","661572","0","","2025-09-05T15:50:31.952188Z","","","","I-95","Southeast","Miami-Dade","2025-09-05T22:50:39.588365Z","269467","coffee_battery_2025-09-05T15:50:39.506894","[]","1"
"6393","476","2ca021195771_seg3495.ts","avocado-fl511-video-fl511-video-segments","camera_476/20250905/2ca021195771_seg3495.ts","gs://avocado-fl511-video-fl511-video-segments/camera_476/20250905/2ca021195771_seg3495.ts","10.00","667964","0","","2025-09-05T18:21:19.551604Z","","","","I-95","Southeast","Miami-Dade","2025-09-06T01:21:31.649961Z","269591","coffee_battery_2025-09-05T18:21:31.489851","[]","1"
"16676","476","23ea7118071f_seg160.ts","avocado-fl511-video-fl511-video-segments","camera_476/20250911/23ea7118071f_seg160.ts","gs://avocado-fl511-video-fl511-video-segments/camera_476/20250911/23ea7118071f_seg160.ts","10.00","665896","0","","2025-09-11T07:09:46.451214Z","","","","I-95","Southeast","Miami-Dade","2025-09-11T14:09:53.194486Z","275007","coffee_battery_2025-09-11T07:09:53.156996","[]","1"
"6921","489","b4c565a112f1_seg936.ts","avocado-fl511-video-fl511-video-segments","camera_489/20250906/b4c565a112f1_seg936.ts","gs://avocado-fl511-video-fl511-video-segments/camera_489/20250906/b4c565a112f1_seg936.ts","10.00","654992","0","","2025-09-06T09:16:55.376198Z","","","","I-95","Southeast","Miami-Dade","2025-09-06T16:17:02.053417Z","269853","coffee_battery_2025-09-06T09:17:02.057844","[]","1"
"8635","489","c91860dead87_seg2268.ts","avocado-fl511-video-fl511-video-segments","camera_489/20250907/c91860dead87_seg2268.ts","gs://avocado-fl511-video-fl511-video-segments/camera_489/20250907/c91860dead87_seg2268.ts","10.00","661572","0","","2025-09-07T13:00:24.640711Z","","","","I-95","Southeast","Miami-Dade","2025-09-07T20:00:29.408869Z","270483","coffee_battery_2025-09-07T13:00:29.352710","[]","1"
"9606","489","c91860dead87_seg6941.ts","avocado-fl511-video-fl511-video-segments","camera_489/20250908/c91860dead87_seg6941.ts","gs://avocado-fl511-video-fl511-video-segments/camera_489/20250908/c91860dead87_seg6941.ts","10.00","647660","0","","2025-09-08T02:03:15.516704Z","","","","I-95","Southeast","Miami-Dade","2025-09-08T09:03:21.055912Z","270807","coffee_battery_2025-09-08T02:03:20.979048","[]","1"
"10392","489","ce99d49cd2f3_seg1087.ts","avocado-fl511-video-fl511-video-segments","camera_489/20250908/ce99d49cd2f3_seg1087.ts","gs://avocado-fl511-video-fl511-video-segments/camera_489/20250908/ce99d49cd2f3_seg1087.ts","10.00","655368","0","","2025-09-08T09:42:23.43573Z","","","","I-95","Southeast","Miami-Dade","2025-09-08T16:42:28.688444Z","271117","coffee_battery_2025-09-08T09:42:28.562431","[]","1"
"12056","489","ce99d49cd2f3_seg7944.ts","avocado-fl511-video-fl511-video-segments","camera_489/20250909/ce99d49cd2f3_seg7944.ts","gs://avocado-fl511-video-fl511-video-segments/camera_489/20250909/ce99d49cd2f3_seg7944.ts","10.00","662324","0","","2025-09-09T04:50:31.884069Z","","","","I-95","Southeast","Miami-Dade","2025-09-09T11:50:37.894963Z","271783","coffee_battery_2025-09-09T04:50:37.843213","[]","1"
"12727","489","e4aab7870975_seg1020.ts","avocado-fl511-video-fl511-video-segments","camera_489/20250909/e4aab7870975_seg1020.ts","gs://avocado-fl511-video-fl511-video-segments/camera_489/20250909/e4aab7870975_seg1020.ts","10.00","656872","0","","2025-09-09T09:31:54.648207Z","","","","I-95","Southeast","Miami-Dade","2025-09-09T16:32:00.116821Z","272061","coffee_battery_2025-09-09T09:32:00.078406","[]","1"
"13208","489","e4aab7870975_seg2139.ts","avocado-fl511-video-fl511-video-segments","camera_489/20250909/e4aab7870975_seg2139.ts","gs://avocado-fl511-video-fl511-video-segments/camera_489/20250909/e4aab7870975_seg2139.ts","10.00","654804","0","","2025-09-09T12:39:00.57309Z","","","","I-95","Southeast","Miami-Dade","2025-09-09T19:39:05.285709Z","272284","coffee_battery_2025-09-09T12:39:05.242016","[]","1"
"13309","489","e4aab7870975_seg2311.ts","avocado-fl511-video-fl511-video-segments","camera_489/20250909/e4aab7870975_seg2311.ts","gs://avocado-fl511-video-fl511-video-segments/camera_489/20250909/e4aab7870975_seg2311.ts","10.00","657436","0","","2025-09-09T13:07:28.142056Z","","","","I-95","Southeast","Miami-Dade","2025-09-09T20:07:32.787833Z","272329","coffee_battery_2025-09-09T13:07:32.751006","[]","1"
